pozo,fecha,aceite_bpd,aceite_bpm,agua_bpd,agua_bpm,gas_mmcfpd,gas_mmcfpm,wor,gor,wc
SITIO GRANDE 1011,31/12/1995,110.5822581,3428.05,35.71096774,1107.04,0.035225844,1.092001153,0.32293578,56.73761468,24.41054092
SITIO GRANDE 1011,31/01/1996,219.1354839,6793.2,401.9512903,12460.49,0.128741903,3.990999002,1.834259259,104.6411111,64.71741261
SITIO GRANDE 1011,29/02/1996,54.65793103,1585.08,192.1703448,5572.94,0.03362069,0.975000021,3.515873016,109.559127,77.85588752
SITIO GRANDE 1011,31/03/1996,63.28551613,1961.851,75.07419355,2327.3,0.016741902,0.518998957,1.186277653,47.11894838,54.26015545
SITIO GRANDE 1011,30/04/1996,102.9463333,3088.39,97.26436667,2917.93,0.028599963,0.857998888,0.944806517,49.48228106,48.58100325
SITIO GRANDE 1011,31/05/1996,108.7358387,3370.811,122.5535484,3799.16,0.037322625,1.15700139,1.127075947,61.13565964,52.98710413
SITIO GRANDE 1011,30/06/1996,103.5753333,3107.26,131.0416667,3931.25,0.043299942,1.298998267,1.265182186,74.46052632,55.85344057
SITIO GRANDE 1011,31/07/1996,101.6545161,3151.29,127.8493226,3963.33,0.041774214,1.295000643,1.257684631,73.19421158,55.70683406
SITIO GRANDE 1011,31/08/1996,115.8374516,3590.961,134.7074516,4175.93,0.040870955,1.266999618,1.162900683,62.84358031,53.76579203
SITIO GRANDE 1011,30/09/1996,107.9783333,3239.35,125.171,3755.13,0.039600021,1.188000634,1.159223301,65.32116505,53.68705036
SITIO GRANDE 1011,31/10/1996,146.1106129,4529.429,211.4251613,6554.18,0.052806413,1.636998793,1.447021247,64.37244827,59.13398786
SITIO GRANDE 1011,30/11/1996,134.3963333,4031.89,188.2806667,5648.42,0.046466611,1.393998342,1.400936037,61.58127925,58.34957765
SITIO GRANDE 1011,31/12/1996,121.336129,3761.42,156.0325806,4837.01,0.042387095,1.313999952,1.285953177,62.22123746,56.25457206
SITIO GRANDE 1011,31/01/1997,157.2702903,4875.379,198.8451613,6164.2,0.056322618,1.746001146,1.264352987,63.78686621,55.83727423
SITIO GRANDE 1011,28/02/1997,152.5325,4270.91,190.4971429,5333.92,0.054285757,1.520001192,1.248895434,63.38969072,55.53372626
SITIO GRANDE 1011,31/03/1997,89.29770968,2768.229,121.1332258,3755.13,0.030870972,0.957000118,1.356509884,61.57509657,57.56436216
SITIO GRANDE 1011,30/04/1997,95.39833333,2861.95,145.299,4358.97,0.036433352,1.093000559,1.523076923,68.02263736,60.36585366
SITIO GRANDE 1011,31/05/1997,107.559,3334.329,164.5545161,5101.19,0.042871021,1.329001637,1.529900019,70.99245425,60.47274625
SITIO GRANDE 1011,30/06/1997,111.7313667,3351.941,166.0769667,4982.31,0.044900051,1.347001539,1.486395196,71.57590542,59.78113208
SITIO GRANDE 1011,31/07/1997,123.3651613,3824.32,166.1574516,5150.88,0.051806437,1.605999549,1.346875,74.79736842,57.39014647
SITIO GRANDE 1011,31/08/1997,110.1561613,3414.841,147.9164516,4585.41,0.048516132,1.504000101,1.342788727,78.44630687,57.31582672
SITIO GRANDE 1011,30/09/1997,106.93,3207.9,144.8796667,4346.39,0.049433282,1.482998449,1.354901961,82.34078431,57.53538718
SITIO GRANDE 1011,31/10/1997,106.93,3314.83,144.8729032,4491.06,0.04212907,1.306001172,1.35483871,70.17419355,57.53424658
SITIO GRANDE 1011,30/11/1997,106.93,3207.9,144.67,4340.1,0.041833323,1.254999683,1.352941176,69.68156863,57.5
SITIO GRANDE 1011,31/12/1997,106.93,3314.83,144.6902903,4485.4,0.040677408,1.26099965,1.35313093,67.75616698,57.50342714
SITIO GRANDE 1011,31/01/1998,106.93,3314.83,144.6902903,4485.4,0.036741983,1.139001488,1.35313093,61.20094877,57.50342714
SITIO GRANDE 1011,28/02/1998,99.76389286,2793.389,152.0832143,4258.33,0.03410719,0.955001306,1.524431434,60.89304211,60.38711979
SITIO GRANDE 1011,31/03/1998,91.71225806,2843.08,149.5599677,4636.36,0.027677383,0.857998888,1.630752212,53.75176991,61.9880582
SITIO GRANDE 1011,30/04/1998,91.834,2755.02,142.1330333,4263.99,0.083800017,2.514000521,1.547716895,162.5308219,60.74917107
SITIO GRANDE 1011,31/05/1998,100.2341935,3107.26,151.5484194,4698,0.220903246,6.84800061,1.51194332,392.5376518,60.19018454
SITIO GRANDE 1011,30/06/1998,86.3617,2590.851,162.0723333,4862.17,0.026100035,0.78300106,1.876669094,53.82884195,65.23757279
SITIO GRANDE 1011,31/07/1998,81.77,2534.87,157.4529032,4881.04,0.022064511,0.68399983,1.925558313,48.06129032,65.81849025
SITIO GRANDE 1011,31/08/1998,76.49451613,2371.33,146.7193226,4548.3,0.024741934,0.766999969,1.918037135,57.61007958,65.73038815
SITIO GRANDE 1011,30/09/1998,75.45903333,2263.771,144.67,4340.1,0.025133354,0.754000628,1.917199222,59.32453459,65.72054481
SITIO GRANDE 1011,31/10/1998,75.68290323,2346.17,145.0758065,4497.35,0.026645169,0.826000239,1.91689008,62.70697051,65.71691176
SITIO GRANDE 1011,30/11/1998,81.77,2453.1,163.7287,4911.86,0.030166641,0.904999223,2.002307692,65.70948718,66.69228798
SITIO GRANDE 1011,31/12/1998,83.57583871,2590.851,161.713871,5013.13,0.030709663,0.951999557,1.934935664,65.44695314,65.92770287
SITIO GRANDE 1011,31/01/1999,97.57616129,3024.861,157.0470968,4868.46,0.03177423,0.985001144,1.609482221,57.99979206,61.67822137
SITIO GRANDE 1011,28/02/1999,102.8864286,2880.82,152.9593214,4282.86,0.033642801,0.941998434,1.486681223,58.24104803,59.78575819
SITIO GRANDE 1011,31/03/1999,100.64,3119.84,150.9802903,4680.39,0.02864512,0.887998726,1.500201613,50.69616935,60.00322555
SITIO GRANDE 1011,30/04/1999,100.2416333,3007.249,152.6373333,4579.12,0.028133338,0.844000141,1.522693997,49.98828697,60.35983749
SITIO GRANDE 1011,31/05/1999,93.13258065,2887.11,171.8387419,5327,0.027193572,0.843000735,1.845098039,52.00675381,64.85182633
SITIO GRANDE 1011,30/06/1999,94.55966667,2836.79,169.4106667,5082.32,0.033433368,1.003001046,1.791574279,62.9751663,64.17791898
SITIO GRANDE 1011,31/07/1999,98.42835484,3051.279,173.6851613,5384.24,0.03406456,1.056001348,1.764584622,61.64213564,63.82820073
SITIO GRANDE 1011,31/08/1999,94.35,2924.85,182.6129032,5661,0.034096799,1.057000754,1.935483871,64.36752688,65.93406593
