pozo,fecha,tipo de registro,estrangulador (pg),nivel medio de los disparos (mbmr),gradiente pozo (kg/cm2/m),gradiente yacimiento (kg/cm2/m),presion superficie (kg/cm2),de fondo cerrado gradiente de yacimiento (kg/cm2),de fondo cerrado gradiente de pozo (kg/cm2)
SITIO GRANDE 92,1993-03-26,CERRADO,N/A,3855.0,0.0,0.056,13.22,317.8,325.83
SITIO GRANDE 92,1993-05-20,CERRADO,N/A,3855.0,0.0,0.056,13.54,316.87,335.51
SITIO GRANDE 92,1993-12-07,CERRADO,N/A,3855.0,0.0,0.056,13.79,319.08,334.0
SITIO GRANDE 92,1993-10-22,CERRADO,N/A,3855.0,0.0,0.056,13.43,315.23,334.44
SITIO GRANDE 92,1994-12-02,CERRADO,N/A,3855.0,0.0,0.056,14.95,319.34,327.9
SITIO GRANDE 92,1994-04-15,CERRADO,N/A,3855.0,0.0,0.056,12.56,317.48,333.01
SITIO GRANDE 92,1994-06-05,CERRADO,N/A,3855.0,0.0,0.056,12.56,316.91,327.23
SITIO GRANDE 92,1994-06-18,CERRADO,N/A,3855.0,0.0,0.056,13.31,316.13,335.61
SITIO GRANDE 92,1994-10-20,CERRADO,N/A,3855.0,0.0,0.056,12.43,314.51,332.31
SITIO GRANDE 92,1994-11-15,CERRADO,N/A,3855.0,0.0,0.056,14.06,313.95,332.37
SITIO GRANDE 92,1995-04-18,CERRADO,N/A,3855.0,0.0,0.056,5.5,318.41,333.4
SITIO GRANDE 92,1995-05-15,CERRADO,N/A,3855.0,0.0,0.056,5.38,311.65,337.78
SITIO GRANDE 92,1995-06-15,CERRADO,N/A,3855.0,0.0,0.056,4.42,318.04,331.26
SITIO GRANDE 92,1995-05-09,CERRADO,N/A,3855.0,0.0,0.056,5.5,322.22,333.04
SITIO GRANDE 92,1996-01-18,CERRADO,N/A,3855.0,0.0,0.056,8.29,345.06,335.39
SITIO GRANDE 92,1996-02-14,CERRADO,N/A,3855.0,0.0,0.056,19.18,345.69,339.94
SITIO GRANDE 92,1996-04-05,CERRADO,N/A,3855.0,0.0,0.056,22.92,342.3,335.59
SITIO GRANDE 92,1996-05-11,CERRADO,N/A,3855.0,0.0,0.056,27.37,349.08,330.65
SITIO GRANDE 92,1997-12-05,CERRADO,N/A,3855.0,0.0,0.056,0.06,348.92,330.16
SITIO GRANDE 92,1997-08-08,CERRADO,N/A,3855.0,0.0,0.056,4.8,346.85,332.02
SITIO GRANDE 92,1997-07-11,CERRADO,N/A,3855.0,0.0,0.056,137.3,530.52,325.63
SITIO GRANDE 92,1997-12-17,CERRADO,N/A,3855.0,0.0,0.056,128.0,510.82,331.16
SITIO GRANDE 92,1998-04-20,CERRADO,N/A,3855.0,0.0,0.056,125.8,506.02,332.05
SITIO GRANDE 92,1998-07-05,CERRADO,N/A,3855.0,0.0,0.056,123.3,502.72,331.59
SITIO GRANDE 92,1998-12-08,CERRADO,N/A,3855.0,0.0,0.056,128.1,498.22,328.8
SITIO GRANDE 92,1998-05-11,CERRADO,N/A,3855.0,0.0,0.056,118.6,499.72,327.6
SITIO GRANDE 92,1999-01-02,CERRADO,N/A,3855.0,0.0,0.056,119.6,358.66,326.28
SITIO GRANDE 92,1999-10-19,CERRADO,N/A,3855.0,0.0,0.056,115.7,356.06,331.49
SITIO GRANDE 92,2000-04-02,CERRADO,N/A,3855.0,0.0,0.056,113.7,346.86,324.09
SITIO GRANDE 92,2000-07-06,CERRADO,N/A,3855.0,0.0,0.056,0.0,230.46,331.24
SITIO GRANDE 92,2001-06-02,CERRADO,N/A,3855.0,0.0,0.056,0.0,351.16,337.03
SITIO GRANDE 92,2006-02-16,CERRADO,N/A,3855.0,0.0,0.056,0.0,355.66,356.19
SITIO GRANDE 92,2006-08-17,CERRADO,N/A,3855.0,0.0,0.056,0.0,354.46,357.26
SITIO GRANDE 92,2008-02-05,CERRADO,N/A,3855.0,0.0,0.056,23.9,353.86,353.58
SITIO GRANDE 92,2012-06-26,CERRADO,N/A,3855.0,0.0,0.056,21.7,351.16,359.36
SITIO GRANDE 92,2012-11-11,CERRADO,N/A,3855.0,0.0,0.056,19.4,348.56,359.66
SITIO GRANDE 92,2016-02-10,CERRADO,N/A,3855.0,0.0,0.056,16.5,349.76,357.84
SITIO GRANDE 93,1974-12-17,CERRADO,N/A,4008.0,0.0,0.56,23.9,353.86,350.24
SITIO GRANDE 93,1975-04-15,CERRADO,N/A,4008.0,0.0,0.56,19.4,516.56,328.75
SITIO GRANDE 93,1975-07-08,CERRADO,N/A,4008.0,0.0,0.56,0.0,352.06,323.41
SITIO GRANDE 93,1975-11-28,CERRADO,N/A,4008.0,0.0,0.56,0.0,347.86,325.65
SITIO GRANDE 93,1976-08-04,CERRADO,N/A,4008.0,0.0,0.56,0.0,357.76,319.72
SITIO GRANDE 93,1976-08-19,CERRADO,N/A,4008.0,0.0,0.56,0.0,350.86,322.86
SITIO GRANDE 93,1976-12-16,CERRADO,N/A,4008.0,0.0,0.56,0.0,351.56,320.8
SITIO GRANDE 93,1978-01-03,CERRADO,N/A,4008.0,0.0,0.56,0.0,334.72,318.29
SITIO GRANDE 93,1979-01-26,CERRADO,N/A,4008.0,0.0,0.56,14.3,350.16,309.16
SITIO GRANDE 93,1980-04-04,CERRADO,N/A,4008.0,0.0,0.56,0.0,354.16,0.0
SITIO GRANDE 93,1980-05-28,CERRADO,N/A,4008.0,0.0,0.56,0.0,347.26,316.96
SITIO GRANDE 93,1980-04-06,CERRADO,N/A,4008.0,0.0,0.56,0.0,356.36,321.31
SITIO GRANDE 93,1980-12-08,CERRADO,N/A,4008.0,0.0,0.56,0.0,358.66,320.26
SITIO GRANDE 93,1980-09-13,CERRADO,N/A,4008.0,0.0,0.56,0.0,352.06,319.58
SITIO GRANDE 93,1980-05-11,CERRADO,N/A,4008.0,0.0,0.56,0.0,350.86,316.12
SITIO GRANDE 93,1980-03-12,CERRADO,N/A,4008.0,0.0,0.56,0.0,336.74,314.06
SITIO GRANDE 93,1980-11-12,CERRADO,N/A,3996.0,0.0,0.56,0.0,335.04,315.26
SITIO GRANDE 93,1980-03-09,CERRADO,N/A,3996.0,0.0,0.56,7.1,331.74,319.58
SITIO GRANDE 93,1980-03-12,CERRADO,N/A,3996.0,0.0,0.56,0.0,329.64,345.86
SITIO GRANDE 93,1981-04-01,CERRADO,N/A,3996.0,0.0,0.56,0.0,325.84,317.63
SITIO GRANDE 93,1981-10-01,CERRADO,N/A,3996.0,0.0,0.56,0.0,325.94,313.51
SITIO GRANDE 93,1981-05-19,CERRADO,N/A,3996.0,0.0,0.56,0.0,325.54,324.09
SITIO GRANDE 93,1981-06-16,CERRADO,N/A,3996.0,0.0,0.56,0.0,326.64,316.51
SITIO GRANDE 93,1981-03-09,CERRADO,N/A,3996.0,0.0,0.56,0.0,331.04,316.83
SITIO GRANDE 93,1981-10-17,CERRADO,N/A,3996.0,0.0,0.56,0.0,330.84,319.27
SITIO GRANDE 93,1982-04-03,CERRADO,N/A,3996.0,0.0,0.56,0.0,333.54,315.28
SITIO GRANDE 93,1983-07-02,CERRADO,N/A,3996.0,0.0,0.56,0.0,333.14,319.28
SITIO GRANDE 93,1983-02-09,CERRADO,N/A,3996.0,0.0,0.56,0.0,328.84,312.45
SITIO GRANDE 93,1983-05-30,CERRADO,N/A,3996.0,0.0,0.56,0.0,329.94,321.78
SITIO GRANDE 93,1983-12-14,CERRADO,N/A,3996.0,0.0,0.56,0.0,330.84,324.16
SITIO GRANDE 93,1984-03-18,CERRADO,N/A,3996.0,0.0,0.56,0.0,333.94,317.48
SITIO GRANDE 93,1984-02-05,CERRADO,N/A,3996.0,0.0,0.56,0.0,343.64,316.43
SITIO GRANDE 93,1984-07-08,CERRADO,N/A,3996.0,0.0,0.56,0.0,336.54,310.01
SITIO GRANDE 93,1984-10-11,CERRADO,N/A,3996.0,0.0,0.56,0.0,340.64,308.2
SITIO GRANDE 93,1985-01-18,CERRADO,N/A,3996.0,0.0,0.56,0.0,341.54,304.84
SITIO GRANDE 93,1985-03-13,CERRADO,N/A,3996.0,0.0,0.56,0.0,340.94,302.21
SITIO GRANDE 93,1985-06-26,CERRADO,N/A,3996.0,0.0,0.56,0.0,344.14,298.31
SITIO GRANDE 93,1985-07-27,CERRADO,N/A,3996.0,0.0,0.56,0.0,349.74,295.96
SITIO GRANDE 93,1985-09-27,CERRADO,N/A,3996.0,0.0,0.56,0.0,348.14,295.56
SITIO GRANDE 93,1986-11-20,CERRADO,N/A,3996.0,0.0,0.56,0.0,352.34,296.89
SITIO GRANDE 93,1987-01-01,CERRADO,N/A,3996.0,0.0,0.56,0.0,317.28,301.35
SITIO GRANDE 93,1987-03-30,CERRADO,N/A,3996.0,0.0,0.56,0.0,318.38,301.15
SITIO GRANDE 93,1987-12-14,CERRADO,N/A,3996.0,0.0,0.56,0.0,321.18,304.08
SITIO GRANDE 93,1988-04-01,CERRADO,N/A,3996.0,0.0,0.56,0.0,326.87,303.57
SITIO GRANDE 93,1988-03-19,CERRADO,N/A,3996.0,0.0,0.56,0.0,327.02,299.02
SITIO GRANDE 93,1988-05-24,CERRADO,N/A,3996.0,0.0,0.56,0.0,322.9,300.37
SITIO GRANDE 93,1988-07-24,CERRADO,N/A,3996.0,0.0,0.56,0.0,322.92,300.89
SITIO GRANDE 93,1988-11-26,CERRADO,N/A,3996.0,0.0,0.56,0.0,323.97,304.7
SITIO GRANDE 93,1989-02-16,CERRADO,N/A,3996.0,0.0,0.56,0.0,329.37,314.21
SITIO GRANDE 93,1989-05-21,CERRADO,N/A,3996.0,0.0,0.56,0.0,326.54,307.07
SITIO GRANDE 93,1989-08-14,CERRADO,N/A,3996.0,0.0,0.56,0.0,322.93,311.04
SITIO GRANDE 93,1989-06-12,CERRADO,N/A,3996.0,0.0,0.56,0.0,325.93,312.22
SITIO GRANDE 93,1990-02-21,CERRADO,N/A,3996.0,0.0,0.56,0.0,347.09,311.47
SITIO GRANDE 93,1990-07-05,CERRADO,N/A,3996.0,0.0,0.56,0.0,333.61,314.83
SITIO GRANDE 93,1990-12-19,CERRADO,N/A,3996.0,0.0,0.56,0.0,331.03,320.3
SITIO GRANDE 93,1991-12-01,CERRADO,N/A,3996.0,0.0,0.56,0.0,328.73,318.4
SITIO GRANDE 93,1991-12-04,CERRADO,N/A,4008.0,0.0,0.56,0.0,365.73,322.76
SITIO GRANDE 93,1991-08-07,CERRADO,N/A,4008.0,0.0,0.056,0.0,331.41,320.28
SITIO GRANDE 93,1991-09-10,CERRADO,N/A,4008.0,0.0,0.056,0.0,339.31,321.19
SITIO GRANDE 93,1994-10-02,CERRADO,N/A,4008.0,0.0,0.056,0.0,335.11,324.1
SITIO GRANDE 93,1994-07-03,CERRADO,N/A,4008.0,0.0,0.056,0.0,323.11,329.68
SITIO GRANDE 93,1994-12-05,CERRADO,N/A,4008.0,0.0,0.056,0.0,320.93,330.14
SITIO GRANDE 93,1994-10-22,CERRADO,N/A,4008.0,0.0,0.056,0.0,334.31,326.36
SITIO GRANDE 93,1994-12-16,CERRADO,N/A,4008.0,0.0,0.056,0.0,323.27,326.89
SITIO GRANDE 93,1995-01-28,CERRADO,N/A,4008.0,0.0,0.056,0.0,327.49,326.8
SITIO GRANDE 93,1995-04-03,CERRADO,N/A,4008.0,0.0,0.056,0.0,326.25,332.34
SITIO GRANDE 93,1995-02-05,CERRADO,N/A,4008.0,0.0,0.056,0.0,319.55,329.87
SITIO GRANDE 93,1995-06-07,CERRADO,N/A,4008.0,0.0,0.056,0.0,323.45,326.03
SITIO GRANDE 93,1995-10-16,CERRADO,N/A,4008.0,0.0,0.056,0.0,326.01,329.25
SITIO GRANDE 94,1974-12-15,CERRADO,N/A,4047.5,0.0,0.056,0.0,322.89,348.24
SITIO GRANDE 94,1975-04-19,CERRADO,N/A,4047.5,0.0,0.056,0.0,322.89,334.76
SITIO GRANDE 94,1975-04-24,CERRADO,N/A,4047.5,0.0,0.056,0.0,308.55,331.23
SITIO GRANDE 94,1975-01-07,CERRADO,N/A,4047.5,0.0,0.056,0.0,326.09,329.15
SITIO GRANDE 94,1975-08-12,CERRADO,N/A,4413.5,0.0,0.056,0.0,320.83,341.38
SITIO GRANDE 94,1976-03-04,CERRADO,N/A,4142.0,0.0,0.056,0.0,307.75,329.64
SITIO GRANDE 94,1976-08-29,CERRADO,N/A,4142.0,0.0,0.056,0.0,305.65,337.2
SITIO GRANDE 94,1976-10-12,CERRADO,N/A,4142.0,0.0,0.056,0.0,293.29,332.76
SITIO GRANDE 94,1983-10-31,CERRADO,N/A,4327.5,0.0,0.056,0.0,303.03,321.1
SITIO GRANDE 94,1984-03-19,CERRADO,N/A,4327.5,0.0,0.056,0.0,302.83,330.26
SITIO GRANDE 94,1984-03-05,CERRADO,N/A,4327.5,0.0,0.056,0.0,305.33,332.2
SITIO GRANDE 94,1984-09-11,CERRADO,N/A,4327.5,0.0,0.056,0.0,298.03,321.2
SITIO GRANDE 94,1989-01-23,CERRADO,N/A,4327.5,0.0,0.056,0.0,309.33,318.38
SITIO GRANDE 94,1985-03-15,CERRADO,N/A,4327.5,0.0,0.056,0.0,317.83,317.48
SITIO GRANDE 94,1985-05-15,CERRADO,N/A,4327.5,0.0,0.056,0.0,310.33,313.36
SITIO GRANDE 94,1985-07-15,CERRADO,N/A,4327.5,0.0,0.056,0.0,315.53,313.39
SITIO GRANDE 94,1985-07-28,CERRADO,N/A,4327.5,0.0,0.056,0.0,317.23,315.82
SITIO GRANDE 94,1985-08-26,CERRADO,N/A,4327.5,0.0,0.056,0.0,318.93,313.4
SITIO GRANDE 94,1985-09-20,CERRADO,N/A,4327.5,0.0,0.056,0.0,314.63,314.32
SITIO GRANDE 94,1985-11-19,CERRADO,N/A,4327.5,0.0,0.056,0.0,317.53,317.12
SITIO GRANDE 94,1986-01-26,CERRADO,N/A,4327.5,0.0,0.056,0.0,318.13,318.94
SITIO GRANDE 94,1986-03-29,CERRADO,N/A,4327.5,0.0,0.056,0.0,319.03,311.32
SITIO GRANDE 94,1986-11-22,CERRADO,N/A,4327.5,0.0,0.056,0.0,321.23,315.8
SITIO GRANDE 94,1987-01-19,CERRADO,N/A,4327.5,0.0,0.056,0.0,319.43,313.2
SITIO GRANDE 94,1987-03-30,CERRADO,N/A,4327.5,0.0,0.056,0.0,320.83,310.02
SITIO GRANDE 94,1987-05-27,CERRADO,N/A,4327.5,0.0,0.056,0.0,351.87,311.38
SITIO GRANDE 94,1987-07-13,CERRADO,N/A,4327.5,0.0,0.056,0.0,331.62,311.69
SITIO GRANDE 94,1987-09-16,CERRADO,N/A,4327.5,0.0,0.056,0.0,330.61,314.7
SITIO GRANDE 94,1988-05-26,CERRADO,N/A,4327.5,0.0,0.056,0.0,326.21,306.91
SITIO GRANDE 94,1988-11-18,CERRADO,N/A,4327.5,0.0,0.056,0.0,326.5,318.97
SITIO GRANDE 94,1989-02-17,CERRADO,N/A,4327.5,0.0,0.056,0.0,330.48,328.84
SITIO GRANDE 94,1989-05-20,CERRADO,N/A,4327.5,0.0,0.056,0.0,334.68,319.5
SITIO GRANDE 94,1991-01-24,CERRADO,N/A,4327.5,0.0,0.056,0.0,330.05,325.3
SITIO GRANDE 94,1991-04-13,CERRADO,N/A,4327.5,0.0,0.056,0.0,328.14,327.56
SITIO GRANDE 94,1991-12-07,CERRADO,N/A,4327.5,0.0,0.056,0.0,326.11,330.41
SITIO GRANDE 94,1991-10-19,CERRADO,N/A,4327.5,0.0,0.056,0.0,337.44,323.71
SITIO GRANDE 94,1991-11-15,CERRADO,N/A,4327.5,0.0,0.056,0.0,325.17,326.97
SITIO GRANDE 94,1992-05-04,CERRADO,N/A,4327.5,0.0,0.056,0.0,326.04,328.01
SITIO GRANDE 94,1992-06-15,CERRADO,N/A,4327.5,0.0,0.056,0.0,338.79,328.44
SITIO GRANDE 94,1992-07-22,CERRADO,N/A,4327.5,0.0,0.056,0.0,365.09,311.06
SITIO GRANDE 94,1992-12-12,CERRADO,N/A,4327.5,0.0,0.056,1.27,380.7,330.29
SITIO GRANDE 94,1993-01-05,CERRADO,N/A,4327.5,0.0,0.056,1.44,391.1,330.56
SITIO GRANDE 94,1994-02-22,CERRADO,N/A,4327.5,0.0,0.056,0.0,386.56,367.52
SITIO GRANDE 94,1994-05-24,CERRADO,N/A,4327.5,0.0,0.056,2.86,410.84,342.05
SITIO GRANDE 94,1994-09-11,CERRADO,N/A,4327.5,0.0,0.056,8.32,414.52,339.81
SITIO GRANDE 94,1995-05-18,CERRADO,N/A,4327.5,0.0,0.056,24.72,422.84,335.69
SITIO GRANDE 94,1995-07-14,CERRADO,N/A,4327.5,0.0,0.056,1.71,415.72,336.47
SITIO GRANDE 94,1996-02-29,CERRADO,N/A,4327.5,0.0,0.056,1.71,412.87,342.65
SITIO GRANDE 94,1996-05-15,CERRADO,N/A,4327.5,0.0,0.056,17.33,434.4,343.89
SITIO GRANDE 94,1996-08-27,CERRADO,N/A,4327.5,0.0,0.056,0.0,392.3,342.21
SITIO GRANDE 94,1996-09-11,CERRADO,N/A,4327.5,0.0,0.056,3.47,417.79,337.47
SITIO GRANDE 94,1996-12-16,CERRADO,N/A,4327.5,0.0,0.056,19.05,423.99,335.14
SITIO GRANDE 94,1997-06-02,CERRADO,N/A,4327.5,0.0,0.056,19.05,425.47,348.14
SITIO GRANDE 94,1997-11-05,CERRADO,N/A,4327.5,0.0,0.056,6.32,417.84,335.47
SITIO GRANDE 94,1997-07-08,CERRADO,N/A,4327.5,0.0,0.056,0.0,403.82,334.39
SITIO GRANDE 94,1997-10-15,CERRADO,N/A,4327.5,0.0,0.056,20.12,425.8,345.27
SITIO GRANDE 94,1998-12-01,CERRADO,N/A,4327.5,0.0,0.056,0.0,395.46,374.65
SITIO GRANDE 94,1998-03-03,CERRADO,N/A,4327.5,0.0,0.056,128.6,346.97,0.0
SITIO GRANDE 94,1998-05-15,CERRADO,N/A,4327.5,0.0,0.056,118.4,328.57,0.0
SITIO GRANDE 94,1998-05-19,CERRADO,N/A,4327.5,0.0,0.056,113.5,324.87,0.0
SITIO GRANDE 94,1998-08-18,CERRADO,N/A,4327.5,0.0,0.056,108.0,319.87,0.0
SITIO GRANDE 94,1998-11-17,CERRADO,N/A,4327.5,0.0,0.056,105.8,317.37,0.0
SITIO GRANDE 94,1999-02-02,CERRADO,N/A,4327.5,0.0,0.056,102.9,319.83,0.0
SITIO GRANDE 94,2000-04-02,CERRADO,N/A,4327.5,0.0,0.056,104.7,323.13,0.0
SITIO GRANDE 94,2000-07-06,CERRADO,N/A,4327.5,0.0,0.056,103.7,322.33,0.0
SITIO GRANDE 94,2001-03-10,CERRADO,N/A,4327.5,0.0,0.056,104.4,314.33,0.0
SITIO GRANDE 94,2002-11-02,CERRADO,N/A,4327.5,0.0,0.056,114.9,321.09,0.0
SITIO GRANDE 94,2002-11-06,CERRADO,N/A,4327.5,0.0,0.056,109.5,288.77,0.0
SITIO GRANDE 94,2002-03-10,CERRADO,N/A,4327.5,0.0,0.056,101.2,303.68,0.0
SITIO GRANDE 94,2003-02-14,CERRADO,N/A,4327.5,0.0,0.056,7.7,287.88,0.0
SITIO GRANDE 94,2003-11-06,CERRADO,N/A,4327.5,0.0,0.056,10.0,286.48,0.0
SITIO GRANDE 94,2003-04-10,CERRADO,N/A,4327.5,0.0,0.056,9.6,286.18,0.0
SITIO GRANDE 94,2004-01-21,CERRADO,N/A,4327.5,0.0,0.056,6.8,284.68,0.0
SITIO GRANDE 94,2005-05-28,CERRADO,N/A,4327.5,0.0,0.056,7.6,283.98,0.0
SITIO GRANDE 100,1974-12-22,CERRADO,N/A,4110.0,0.0,0.056,2.2,285.08,346.69
SITIO GRANDE 100,1975-12-04,CERRADO,N/A,4110.0,0.0,0.056,0.0,288.08,330.01
SITIO GRANDE 100,1975-08-08,CERRADO,N/A,4110.0,0.0,0.056,0.0,287.48,323.58
SITIO GRANDE 100,1975-11-28,CERRADO,N/A,4110.0,0.0,0.056,0.0,290.78,322.74
SITIO GRANDE 100,1976-07-04,CERRADO,N/A,4110.0,0.0,0.056,0.0,287.08,318.23
SITIO GRANDE 100,1976-04-17,CERRADO,N/A,4110.0,0.0,0.056,0.0,282.28,319.64
SITIO GRANDE 100,1976-08-17,CERRADO,N/A,4110.0,0.0,0.056,10.5,289.43,322.91
SITIO GRANDE 100,1976-12-14,CERRADO,N/A,4110.0,0.0,0.056,0.0,290.28,322.29
SITIO GRANDE 100,1977-11-13,CERRADO,N/A,4110.0,0.0,0.056,1.7,291.18,314.03
SITIO GRANDE 100,1978-02-16,CERRADO,N/A,3967.5,0.0,0.056,0.0,290.98,322.6
SITIO GRANDE 100,1978-12-26,CERRADO,N/A,3967.5,0.0,0.056,0.0,278.58,289.26
SITIO GRANDE 100,1980-07-10,CERRADO,N/A,3967.5,0.0,0.056,0.0,287.37,304.71
SITIO GRANDE 100,1985-09-18,CERRADO,N/A,3967.5,0.0,0.056,0.0,313.88,290.3
SITIO GRANDE 100,1986-01-27,CERRADO,N/A,3967.5,0.0,0.056,1.5,300.88,289.08
SITIO GRANDE 100,1986-03-28,CERRADO,N/A,3967.5,0.0,0.056,0.0,307.18,289.66
SITIO GRANDE 100,1986-05-22,CERRADO,N/A,3967.5,0.0,0.056,0.0,312.98,288.08
SITIO GRANDE 100,1986-07-13,CERRADO,N/A,3967.5,0.0,0.056,0.0,312.88,287.08
SITIO GRANDE 100,1986-09-17,CERRADO,N/A,3967.5,0.0,0.056,0.0,313.68,289.33
SITIO GRANDE 100,1986-11-22,CERRADO,N/A,3967.5,0.0,0.056,0.0,304.78,293.26
SITIO GRANDE 100,1987-01-20,CERRADO,N/A,3967.5,0.0,0.056,0.0,313.28,292.06
SITIO GRANDE 100,1987-03-30,CERRADO,N/A,3967.5,0.0,0.056,0.0,314.07,296.23
SITIO GRANDE 100,1987-05-28,CERRADO,N/A,3967.5,0.0,0.056,0.0,309.38,291.37
SITIO GRANDE 100,1987-07-15,CERRADO,N/A,3967.5,0.0,0.056,0.0,316.88,286.57
SITIO GRANDE 100,1987-09-16,CERRADO,N/A,3967.5,0.0,0.056,0.0,317.58,299.88
SITIO GRANDE 100,1987-12-11,CERRADO,N/A,3967.5,0.0,0.056,2.9,315.18,295.16
SITIO GRANDE 100,1988-03-01,CERRADO,N/A,3967.5,0.0,0.056,2.2,318.98,295.83
SITIO GRANDE 100,1988-03-28,CERRADO,N/A,3967.5,0.0,0.056,3.6,322.15,295.92
SITIO GRANDE 100,1988-05-26,CERRADO,N/A,3967.5,0.0,0.056,1.35,324.09,282.89
SITIO GRANDE 100,1988-07-22,CERRADO,N/A,3967.5,0.0,0.056,0.0,321.48,289.52
SITIO GRANDE 100,1989-02-14,CERRADO,N/A,3967.5,0.0,0.056,0.0,320.98,309.26
SITIO GRANDE 100,1989-05-20,CERRADO,N/A,3967.5,0.0,0.056,1.68,321.55,305.95
SITIO GRANDE 100,1990-05-19,CERRADO,N/A,3967.5,0.0,0.056,0.93,318.16,311.3
SITIO GRANDE 100,1990-12-18,CERRADO,N/A,3967.5,0.0,0.056,1.89,318.95,317.36
SITIO GRANDE 100,1991-01-14,CERRADO,N/A,3967.5,0.0,0.056,0.0,319.73,318.18
SITIO GRANDE 100,1991-04-15,CERRADO,N/A,3967.5,0.0,0.056,0.0,323.38,316.68
SITIO GRANDE 100,1991-07-22,CERRADO,N/A,3967.5,0.0,0.056,0.0,325.86,309.66
SITIO GRANDE 100,1991-12-10,CERRADO,N/A,3967.5,0.0,0.056,0.0,320.78,316.61
SITIO GRANDE 100,1991-07-11,CERRADO,N/A,3967.5,0.0,0.056,0.0,324.83,318.15
SITIO GRANDE 100,1991-12-20,CERRADO,N/A,3967.5,0.0,0.056,0.0,324.97,312.1
SITIO GRANDE 100,1992-01-16,CERRADO,N/A,3967.5,0.0,0.056,0.0,323.5,321.34
SITIO GRANDE 100,1992-06-04,CERRADO,N/A,3967.5,0.0,0.056,35.87,343.8,321.64
SITIO GRANDE 100,1992-12-06,CERRADO,N/A,3967.5,0.0,0.056,1.35,353.41,319.72
SITIO GRANDE 100,1992-07-16,CERRADO,N/A,3967.5,0.0,0.056,1.79,356.97,322.95
SITIO GRANDE 100,1993-07-13,CERRADO,N/A,3967.5,0.0,0.056,0.0,445.31,326.62
SITIO GRANDE 100,1993-08-05,CERRADO,N/A,3967.5,0.0,0.056,0.0,419.03,328.7
SITIO GRANDE 100,1993-10-22,CERRADO,N/A,3967.5,0.0,0.056,0.0,347.48,326.32
SITIO GRANDE 100,1994-10-02,CERRADO,N/A,3967.5,0.0,0.056,0.0,331.63,327.49
SITIO GRANDE 100,1994-05-13,CERRADO,N/A,3967.5,0.0,0.056,0.0,323.13,326.36
SITIO GRANDE 100,1994-06-16,CERRADO,N/A,3967.5,0.0,0.056,0.0,323.03,322.52
SITIO GRANDE 100,1994-11-15,CERRADO,N/A,3967.5,0.0,0.056,0.0,321.19,323.43
SITIO GRANDE 100,1995-05-15,CERRADO,N/A,3967.5,0.0,0.056,0.0,312.99,326.38
SITIO GRANDE 100,1995-04-12,CERRADO,N/A,3967.5,0.0,0.056,0.0,322.69,328.13
SITIO GRANDE 100,1996-02-15,CERRADO,N/A,3967.5,0.0,0.056,0.0,310.03,331.16
SITIO GRANDE 100,1996-07-27,CERRADO,N/A,3967.5,0.0,0.056,0.0,304.23,326.04
SITIO GRANDE 100,1996-06-11,CERRADO,N/A,3967.5,0.0,0.056,0.0,273.33,329.83
SITIO GRANDE 100,1997-06-02,CERRADO,N/A,3967.5,0.0,0.056,0.0,302.05,330.08
SITIO GRANDE 100,1997-09-05,CERRADO,N/A,3967.5,0.0,0.056,20.12,342.78,328.84
SITIO GRANDE 100,2004-07-28,CERRADO,N/A,3967.5,0.0,0.056,112.98,347.42,348.25
SITIO GRANDE 100,2006-06-20,CERRADO,N/A,3967.5,0.0,0.056,70.3,345.42,354.89
SITIO GRANDE 100,2011-03-31,CERRADO,N/A,3967.5,0.0,0.056,0.0,340.02,361.46
SITIO GRANDE 101,1973-03-25,CERRADO,N/A,4139.5,0.0,0.056,0.0,339.86,449.4
SITIO GRANDE 101,1974-03-28,CERRADO,N/A,4139.5,0.0,0.056,0.0,339.76,420.94
SITIO GRANDE 101,1975-01-01,CERRADO,N/A,4139.5,0.0,0.056,0.0,339.76,347.75
SITIO GRANDE 101,1975-10-04,CERRADO,N/A,4139.5,0.0,0.056,0.0,339.78,333.81
SITIO GRANDE 101,1975-07-08,CERRADO,N/A,4139.5,0.0,0.056,0.0,339.81,322.1
SITIO GRANDE 101,1975-03-12,CERRADO,N/A,4139.5,0.0,0.056,8.89,344.64,327.93
SITIO GRANDE 101,1976-11-04,CERRADO,N/A,4139.5,0.0,0.056,12.2,347.41,320.44
SITIO GRANDE 101,1976-08-28,CERRADO,N/A,4139.5,0.0,0.056,12.98,344.18,312.79
SITIO GRANDE 101,1977-02-21,CERRADO,N/A,4139.5,0.0,0.056,0.0,346.49,322.01
SITIO GRANDE 101,1978-11-02,CERRADO,N/A,3987.5,0.0,0.056,0.0,331.49,309.49
SITIO GRANDE 101,1978-12-31,CERRADO,N/A,3987.5,0.0,0.056,0.0,325.49,303.69
SITIO GRANDE 101,1984-02-05,CERRADO,N/A,3987.5,0.0,0.056,0.0,323.69,275.5
SITIO GRANDE 101,1993-11-05,CERRADO,N/A,3987.5,0.0,0.056,0.0,317.99,303.33
SITIO GRANDE 101,2004-01-21,CERRADO,N/A,3987.5,0.0,0.056,0.0,321.39,347.27
SITIO GRANDE 101,2004-03-19,CERRADO,N/A,3987.5,0.0,0.056,0.0,320.49,352.2
SITIO GRANDE 101,2005-08-03,CERRADO,N/A,3973.5,0.0,0.056,0.0,315.19,350.24
